Sno,Title,Date,User,text
157,Xian Feng Jianyu Lu,2023-02-04,IceIcyCold,The comment above is telling the truth but luckily i was skeptical about it because i was dead about to drop this within 2 episodes. Let me break this down
158,"Eiyuu-ou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀",2023-02-04,The3DWeiPin,It's a show about an old powerful mage king reincarnated into a girl body in the future of his world(Yep not isekai) and how he proceed to walk a new
159,Ajin Part 3: Shougeki,2023-02-04,Eoussama,"Ajin Part 3: Shougeki is the final installment in the Ajin movie trilogy and it covers the climax of the story. This movie adapts the best part of the story,"
160,Ajin Part 2: Shoutotsu,2023-02-04,Eoussama,"\"\"\"Ajin Part 2: Shoutotsu\"\" movie is a good watch for fans of the anime. It covers the second half of the first season as well as the first few episodes\""
161,Tensei Oujo to Tensai Reijou no Mahou Kakumei,2023-02-04,The3DWeiPin,"The seasonal yuri anime yes, including isekai element and creating magical tools, following the 3 episode rule I've watched 3 episode of this and... Well, disappointing really. Yuri is there?"
162,Isekai Nonbiri Nouka,2023-02-04,The3DWeiPin,A relaxing slice of life isekai show about a guy farming vegetables with cute girls that you can watch in your free time to ignore the fact that your life
163,Akachan to Boku,2023-02-04,Waywardreaper38,"This isn't really a review, this is just 20 year old me talking about a show that made around 6-8 year old me strongly feel things that no child should"
164,"Sentouin, Hakenshimasu!",2023-02-04,latenight3am,I guess u could say its if konosuba was made under heavy drug influence and all the members were even more egoistical psychopaths. The humor isnt as spot on or
165,Meng Qi Shi Shen,2023-02-04,Ghostflame2153,Super recommend! Feels like its trying to take the common chinese anime genre of modern girl reincarnated/transported to distant china and make the focus more food over martial arts and
166,Tong Ling Fei,2023-02-04,Ghostflame2153,"Fun chill chinese anime, that is a bit rough sometimes as is many chinese anime, however I just rewatched it and defenitely found it enjoyable. If you have seen other"
167,Sword Art Online: Progressive Movie - Kuraki Yuuyami no Scherzo,2023-02-03,AwesomeAli2832,"This review will be spoiler-free. SAO Progressive: Scherzo of a Deep Night is absolutely amazing. The English dub is amazing as always, especially during action-packed or emotional moments throughout the"
168,UniteUp!,2023-02-03,ten_ni,Amazing☆ I'm really loving the characters so far! This show has so much potential & I'm so excited to watch future episodes! All the songs so far are really good
169,Chainsaw Man,2023-02-03,flippyinvader,"If you look at my profile or have seen my other reviews you'll know I don't exactly follow the big shonen animes that get released, but that isn't to say"
170,Kyoukai no Rinne,2023-02-03,Miina00,"I was watching anime for learning, I found a lot of new vocab (but not necessarily can be used in daily life) about ghost and kyoukai. I think this anime"
171,Kuzu no Honkai,2023-02-03,HatTrkPatrk,"\"You aren't meant to \"\"enjoy\"\" this one. You aren't meant to like pretty much any character. Very few moments in this one will make you smile. Every episode is a\""
172,Ishuzoku Reviewers,2023-02-03,wercys,yes i am a virgin i loved this anime it made me laughed at each episode and it was my first time in long time when i couldnt stop watching
173,Rikei ga Koi ni Ochita no de Shoumei shitemita. Heart,2023-02-03,0Unknown0,"A very good second season anime. I will make this review as short as possible. The story continue where it left off in the last season, so nothing change much."
174,Hataraku Maou-sama!!,2023-02-03,Birdgofly,"Man do I feel like a choosey beggar. I loved the first season, was really surprised and thrilled when a second season came out years later! I even re-watched the"
175,Kill la Kill,2023-02-03,Birdgofly,"Kill la kill is absolutely absurd and over the top and fantastic for it. I get it if people don't like it. It's a lot. I'm typically not one fan-servicey,"
176,Amagami SS,2023-02-03,valixt,Not widely known visual novel adaptation of Groundhog day style story about hight school boy caught in a repeating relationship loop. With missed opportunity to integrate the deeper interconnections between
177,Goblin Slayer,2023-02-03,Gr8gg,I usually don't like to write reviews for animes i enjoy enough to rate 8. But with this anime I can say that there might be trouble with the some
178,Jidao Long Shen,2023-02-03,Nyaakoi,"This one has a really good MC, he's kinda OP and seems to know a lot, if you like bold MC that is not afraid to antagonize some villains (like"
179,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,2023-02-03,Birdgofly,"Very, very cute! Although it's a bit heavy-handed, it really showcases how a person's interactions with those around them can help shape those people, for better or worse, which probably"
180,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,2023-02-03,Birdgofly,"It was all fun and games, til it shook me to my core. It was funny and light-hearted, and then it was more. I'm not sure what to say, without"
181,Houma Hunter Lime,2023-02-03,SgtSalamander,"Before I begin, I must say that this was an unexpected little gem that I just stumbled across via the recommendation of a small YouTuber, Voice Overwolrd (and yes, that"
182,Lupin Zero,2023-02-03,Ionliosite2,"Lupin Zero is the latest series in the 50 years old Lupin III franchise, and it presents itself as a prequel set during Lupin’s childhood, explaining the story of how"
183,AD Police,2023-02-03,albertbrown,Before the events that took place in the well-known anime “Bubblegum Crisis” comes a short form OVA in three episodes titled “A.D. Police”. As someone that has seen this OVA
184,Kimetsu no Yaiba,2023-02-03,oponent,"One of the most popular shonen anime of this time, and also one of the best when it comes to enjoyment and entertainment. Story: Is nothing to write home about"
185,Majo no Takkyuubin,2023-02-03,AeroGunz,"Is this the greatest movie Ghibli ever made, like some people say? Nope. Is it a waste of time? Hell no. Then what is “Kiki’s Delivery Service”? That is a"
186,Re:Zero kara Hajimeru Isekai Seikatsu,2023-02-03,Grayoo,"\"Re zero - \"\"Starting Life in Another World\"\" is a popular anime series based on the light novel of the same name. The show follows the journey of Subaru Natsuki"
187,Jujutsu Kaisen 0 Movie,2023-02-03,oponent,"At the same level of the anime, not cinema worth, but still a very good movie. Story: The story happens before the season 1 of the anime, so it could"
188,Jujutsu Kaisen,2023-02-03,oponent,A world where demons and curses exist and a group of sorceress dedicated to exterminate them. Nothing new but at the same time it is a good concept. Before the
189,Death Parade,2023-02-03,Banal04,"Holy fucking shit. That's the best way I can describe it. I love the concept, that's always the thing I look for in anything to do with this. I love"
190,Blue Lock,2023-02-03,Lelouch11783,"This is more of a response review, since a lot of the most upvoted reviews are from people who watched like 3 episodes and gave up on it. Would you"
191,Ajin Part 2,2023-02-03,Eoussama,"\"\"\"Ajin Part 2"
192,Saikyou Onmyouji no Isekai Tenseiki,2023-02-03,The3DWeiPin,"Your normal isekai genre anime, you know, the usual stuff, not much to talk about, predictable plot? Sure. Overly OP MC? Yep. At this point just talking about how average"
193,Mob Psycho 100 III,2023-02-03,YannisSp101,"To be honest, I never really liked Mob Psycho 100's art style and I wasn't interested in watching the series, however, the amount of praise it receives from most people"
194,Kokkoku,2023-02-03,CodSalmon,"I went into Kokkoku blind, and I was pleasantly surprised. The story, writing, characters, art and soundtrack are all done well. The premise and worldbuilding of Kokkoku are highly imaginative"
195,Gintama,2023-02-03,Olivia_99,Gintama provides the best comedy and at the same time able to makes you cry. It have random story at each ep but things get better after 50+ episodes. Those
196,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,2023-02-03,Olivia_99,"I was hesitated to watch Jojo before and its been on my on-hold series quite long but once I started, I am excited to finish it. I never skipped any"
197,Black Clover,2023-02-03,Manno-,"Black Clover is a series based on the manga. It takes place in a world where magic is everything, and follows the story of Asta, a young orphan who dreams"
198,Hoshi no Samidare,2023-02-03,Sorreah,"I probably rate this a little too highly, but I'm highly nostalgic. A lot of people said a lot of mean things in reviews...several didn't give it a proper chance"
199,Ookiku Furikabutte: Natsu no Taikai-hen,2023-02-03,PixelB,"This will go over the series as a whole. Coming off of Diamond no Ace, I really didn't have too much expectation in this show after seeing how jank the"
200,One Piece,2023-02-03,Devil6666,"\"This is not a story of \"\"i wanna become the strongest \"\" . This is the story of a pirate who wants to enjoy his life and wants the freedom\""
201,Revenger,2023-02-02,THL_Leo,"\"Really good anime. Highly recommend if you are interested in watching for character development. Without spoiling the show too much, these people they called \"\"Revengers\"\" are people who carry out\""
202,Oniichan wa Oshimai!,2023-02-02,GENDSAMA,"Don't believe other reviewers out there trash-talking this show, this is a good anime. if you don't like it then it might not be for you. As a manga fan"
203,Isekai Yakkyoku,2023-02-02,MopWorks,"Imma keep it a buck fifty, show is basic. Kind of copies another show in more than one way, but I'll let you figure that one out. Let's skip the"
204,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,2023-02-02,fluffycow17,WataMote is a comedy that could've easily have been a tragedy. Tomoko makes every social situation she enters worse. She fails at ordering food. She fails at making friends. She
205,Bocchi the Rock!,2023-02-02,hentaiguy82,"Bocchi the Rock is an incredible show. Right off the bat, shounen is my favorite genre. I could be outing myself as a child that lacks critical thinking skills to"
206,Kaguya-sama wa Kokurasetai: Ultra Romantic,2023-02-02,CrownSG3,"Romance isn’t my default go-to, and yet I struggle to find reasons to not call this my favorite anime. I feel like from the outside it’s hard for me to"
207,Inazuma Eleven: Ares no Tenbin,2023-02-02,oponent,"\"It had potencial written all over it, however the execution was a bit lacking. A \"\"what if\"\" scenario from the 1st season (after the 1st arc). The previous OG characters\""
208,Shuumatsu no Walküre II,2023-02-02,oponent,"\"If you've already watched season 1 you already know how this goes. This time there is no \"\"slideshow\"\" moment"
209,Shuumatsu no Walküre,2023-02-02,oponent,"Yes the manga is better, however the anime is still very solid as an introduction. Adressing the Ganesha (elephant) in the arena, the anime was memed to death as being"
210,Cyberpunk: Edgerunners,2023-02-02,oponent,"A bit overhyped (maybe due to the mature aspect of it), but still very good. Story is solid, although predictable and not amazing. Characters: the MC is not very likeable,"
211,Tsurezure Children,2023-02-02,SgtSalamander,"Tsurezure Children is a delightful, refreshing little SoL, with a well-distributed sprinkling of comedy, mild tension, and romance. Beginning with the story, the viewer is presented with a complex web"
212,Fullmetal Alchemist: Brotherhood,2023-02-02,JoestarEISH_020,"Fullmetal Alchemist: Brotherhood is a meticulously crafted work of art that captivates its audience with its intricate and thought-provoking storyline. At first glance, it may not seem to stand out"
