Sno,Title,Date,User,text
5704,Kaguya-sama wa Kokurasetai: Ultra Romantic,2022-07-27,GAPIntoTheGame,Even in its third season the show is still funny as it ever has been while continuing to (slowly) progress the main story. It does feel like the show is
5705,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen,2022-07-27,GAPIntoTheGame,"This season is more of the same as the last one with one additional character. The show's humor, characters and writing still work really well but the plot manages to"
5706,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,2022-07-27,GAPIntoTheGame,"A cut above the rest in terms of your typical romantic comedy in anime. The main premise has the two protagonists, who like each other, attempt to make the other"
5707,Bishounen Tanteidan,2022-07-27,Choripan007_,This anime has one of the best art styles and production I've seen in a while without being a triple A anime. I could say that Bishonen Tanteidan is at
5708,Kizumonogatari I: Tekketsu-hen,2022-07-27,Lukazu,"Kizumonogatari I Tekketsu-hen is an amazing introduction to the trilogy. Story: 9/10 The story in this movie is great but I wouldn't say it's the best of the whole trilogy,"
5709,Dragon Ball Super,2022-07-27,Spirit-NoVa,"I just finished DBS, this season was really so awesome, I never expected DB to have this much change, like the for the first time in DBS you actually try"
5710,Genjitsu Shugi Yuusha no Oukoku Saikenki,2022-07-27,SharpyIsEpic,"The anime is pretty good, 7's almost all around It was genuinely good in my opinion, If you are coming into this anime Expecting a Strong Main character Then Sorry"
5711,Kawaii dake ja Nai Shikimori-san,2022-07-27,VinTJ,"I'll just voice my opinions: This is your typical, generic, slice of life romance show. Nothing in the story stands out, and while the main girl is great, cute and"
5712,Ladies versus Butlers!,2022-07-27,segrocers,"Ladies versus Butlers! is a harem, ecchi, comedy, slice of life anime. It's a pretty generic anime in each of its perspective categories. If I were to watch this when"
5713,Soredemo Ayumu wa Yosetekuru,2022-07-27,LeGreentea,"straight up review: 1. the characters: the guy is a bold guy that has no doubt saying what he feels. he isn't the male character that's so shy, full of"
5714,Kimetsu no Yaiba,2022-07-27,guruguru1,"NO SPOILERS REVIEW Kimetsu No Yaiba, one of the best shounen anime ever made in my opinion. Let me just get straight to the point. Story (10/10): The story itself"
5715,Zoku Sayonara Zetsubou Sensei,2022-07-27,techmo77,"If you’re not Japanese, you’ll enjoy this. If you are, you’ll really enjoy this as a lot of jokes are mainly directed towards Japanese society and culture and a lot"
5716,Hacka Doll The Animation,2022-07-27,ReZun,"\"This is first of all an 'otaku anime' and it plays by no \"\"rules\"\""
5717,Sankaku Mado no Sotogawa wa Yoru,2022-07-27,5H1TH34D,"Honestly probably gonna end up being one of my favorites and not cause it's a BL but even if it wasn't, story is genuinely interesting. The supernatural and horror elements"
5718,Strike Witches,2022-07-27,muhamesri,"its 2022, and here i am watching this for the second time. Decided its time i leave a review, well... first of, the fact that this only has a 6.00"
5719,"Kanojo, Okarishimasu 2nd Season",2022-07-26,Sojufrog,"Quick Synopsis of this show: Simp it til you make it Not many fans of the show would defend Kazuya actions (especially in the first season), but he gets better"
5720,Love Kome: We Love Rice,2022-07-26,mayanightstar,"I came across this anime on my quest to watch the lowest rated slice of life anime here, and I don't know why it's rated so low. I had a"
5721,Phantom: Requiem for the Phantom,2022-07-26,sliceofpi,"What Future Diary is to psychological anime, Phantom: Requiem for the Phantom is to mafia anime. It’s good, but it’s a little messy, and doesn’t quite reach the levels of"
5722,Kimetsu no Yaiba Movie: Mugen Ressha-hen,2022-07-26,CriticalPhoenix,Absolutely Astonishing. Demon Slayer: Mugen Train is easily one of the best movies I could've ever hoped to watch. Some people may say the fact that the setting of the
5723,Black Lagoon,2022-07-26,KruppPanzerIV-J,"Black Lagoon Episodes 1-12 AKA Season 1. Black Lagoon can arguably be called the most realistic anime involving firearms and explosives, not to mention it has character. As by character,"
5724,Goblin Slayer,2022-07-26,Anuin22,"Goblin Slayer is a Masterpiece to me, maybe the best of all time in my opinion. And here is why I think so. 1. This is not an adventurer starting"
5725,Date A Bullet: Nightmare or Queen,2022-07-26,lamaraptor,The conclusion to a side story nobody asked for with a character inexplicably favorited by many a gacha game player purely on her design and nothing about her character or
5726,Trigun: Badlands Rumble,2022-07-26,LampP0st,"If you're here for a deep plot or a masterpiece, just pass on this. It's just some good ol' Trigun fun, reminisce of the early Trigun episodes. Good if you"
5727,Mushishi Zoku Shou 2nd Season,2022-07-26,Galacticc,"Mushishi is a very atmospheric anime. The visuals/animation style and the OST lend a unique and calming atmosphere to the show, its allaying nature makes it the perfect show to"
5728,86 Part 2,2022-07-26,Evilve,"I didn't see much of the hype for 86 based on season one. Overwrought, forced drama and poor execution and pacing held back what could have been a very very"
5729,Toradora!,2022-07-26,elmajoui,"There were only 2 reasons i started watching Toradora. 1. Because it was so popular 2. Because of Taiga Aisaka, and let me say i enjoyed every second of this"
5730,Ousama Ranking,2022-07-26,Another_Badger,"“Look as hard as you can for the place where you can shine and stay there.” - Queen Hiling, Episode 23 Ousama Ranking borrows from fairytales to weave an engaging"
5731,Serial Experiments Lain,2022-07-26,SamuraiSteve,"Serial Experiments Lain is a beautiful series, yet also enigmatic and a freak-of-nature. An interest in the role of technology in human culture is a partial prerequisite to enjoying it."
5732,Nakitai Watashi wa Neko wo Kaburu,2022-07-26,Tsunamii_,"Criminally underrated | A perfect romance for begginers [Spoilerless] Nakitai Watashi wa Neko wo Kaburu (I will just call it Nakitai for the review) surpised me, I didn't expect such"
5733,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen,2022-07-26,LimeIsGreasy,I admit I was wrong when I first watched this show. I've fallen in love with this show after finally giving it a chance. The show features an amazing cast
5734,Dance Dance Danseur,2022-07-26,CJustawaye,The story is very well written and the performances were fantastic. They animated the dance sequence really well. The music was absolutely beautiful. The opening was arguably the best of
5735,Kimi no Na wa.,2022-07-26,TheNameBrand,"I think many people have experienced the fading realism of dreams. For a brief moment an unreal reality is our reality, and we blindly accept the rules of that place."
5736,Kimi to Boku. 2,2022-07-26,Lutego,"\"Wow! You know, usually season 2 of any anime is weaker or the same as season 1, but \"\"Kimi to Boku 2\"\" pleasantly surprised me. It is deeper than season\""
5737,Hataraku Maou-sama!,2022-07-26,avedog100,The Devil is a Part-Timer is pretty well thought out and rich premise that provides the universe with so much intrigue into what they could do with it. What results
5738,Guilty Gear X,2022-07-26,Fang_Tooth,This is one of those cases where it feels like a such a close tease at what could've been a good adaptation and just falls short of being an absolute
5739,Shingeki no Kyojin: The Final Season Part 2,2022-07-26,Banana-Pudding,"I've always been a fan of AoT, however this season seemed...lackluster. I don't hate it, but it doesn't hold up to previous seasons. I also don't read the manga, so"
5740,Vivy: Fluorite Eye's Song,2022-07-26,AnimeAndy,"Vivy gives Ghost in the Shell Stand Alone Complex vibes with its style, structure and themes. Similar concept to the Terminator where a human vs AI apocalypse occurs and an"
5741,Genjitsu Shugi Yuusha no Oukoku Saikenki,2022-07-26,AnimeAndy,Man is summoned into a fantasy world and made king and uses his human world knowledge to reform the fantasy world. The engagement of this anime is similar to Ascendence
5742,Sword Art Online,2022-07-25,Muphsi,Sword Art Online is probably the reason why the Isekai genre is what it is today. I think most people who watch anime can remember watching Sword Art Online's first
5743,Infinite Dendrogram,2022-07-25,Yorginvik,"Fair score = 6, my score because I enjoyed the show = 7 Since there are already many reviews which give this show a bad score, I will just state"
5744,Kawaii dake ja Nai Shikimori-san,2022-07-25,TrashGhost,"STORY: While there wasn't a distinct, linear storyline, this anime had a very feel-good slice-of-life atmosphere about it. The romance was cute and not overly dramatized. I liked the concept"
5745,Shin Kidou Senki Gundam Wing: Endless Waltz Special,2022-07-25,Noahboy,"A nice sendoff for the Gundam Wing series. Its animation is good, and really goes to show how much better the Wing show could've been if it didn't rely on"
5746,Yozakura Quartet: Tsuki ni Naku,2022-07-25,Abbader,"the story was simple, but the characters introduced and tulized were used in an excellent way in the second and third chapters, the rhythm was very good, the narrative very"
5747,Date A Live IV,2022-07-25,lamaraptor,It was neat coming back to this series after so long. Honestly I was hesitant because of how far I felt they had drifted from the initial premise in past
5748,00:08,2022-07-25,braragao11,"It was an interesting experience, I loved the sketched animation of this short film as well as its soundtrack that dances according to so many visual stimuli, and what captivated"
5749,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,2022-07-25,cryst4llizee,I will just state the main point: this anime is good. It’s VERY good. It’s so good that it stuck on my mind long after I watched it and persuaded
5750,Spy x Family,2022-07-25,lamaraptor,"It's been a minute since I watched an entire series in one sitting, queuing up each new episode one after the other just because I wanted to see more. Some"
5751,Kyokou Suiri,2022-07-25,hexashadow13,"tl;dr: An interesting and mostly well executed twist on mysteries with some issues in terms of structure and pacing. One of the genres listed for this anime is mystery, but"
5752,Spy x Family,2022-07-25,Fiberest,"Before the anime even aired, there was a lot of hype surrounding it. I was curious to see if the hype was justified and this anime wasn't a disappointment! From"
5753,"Kanojo, Okarishimasu 2nd Season",2022-07-25,Ever_7507,The season 2 of rent a girlfriend has made a lot of people mad because of how bad it was but for me I think the season 2 had a
5754,Ore Monogatari!!,2022-07-25,PlaugeDr,While Ore Monogatari or My Love Story doesn't reinvent the wheel or redefine anime romance stories. Ore Monogatari is a good chill time and is very inoffensive in the best
5755,Naruto,2022-07-25,DecDec123,This was so hyped but dragged so much. I skipped the filler but it still sometimes dragged. There were things which either didn't make sense or things resolved with what
5756,Koe no Katachi,2022-07-25,iridescentxi,"It was a beautifully crafted, emotional movie. The characters' perspectives on their world-life, feelings and current psychology were very good written in my opinion. Of course, I saw many examples"
